id,product,category,price,stock,sales,revenue,profit,margin,brand,sku,description,costPrice,competitorPrice,image,month
23.0,Lenovo Tablet 23,Tablet,1584.61,251.0,462.0,732089.82,0.0,30.0,Lenovo,,,0.0,1569.32,,Sep
24.0,HP Laptop 24,Laptop,115.85,95.0,360.0,41706.0,0.0,30.0,HP,,,0.0,109.37,,Jul
25.0,Samsung Tablet 25,Tablet,713.64,168.0,223.0,159141.72,0.0,30.0,Samsung,,,0.0,803.47,,Apr
26.0,Boat Accessories 26,Accessories,1950.6,146.0,190.0,370614.0,0.0,30.0,Boat,,,0.0,2037.27,,Sep
27.0,Samsung Wearable 27,Wearable,669.66,109.0,200.0,133932.0,0.0,30.0,Samsung,,,0.0,754.72,,Oct
28.0,Samsung Tablet 28,Tablet,298.93,102.0,440.0,131529.2,0.0,30.0,Samsung,,,0.0,281.19,,Jun
29.0,Boat Accessories 29,Accessories,1799.08,253.0,124.0,223085.92,0.0,30.0,Boat,,,0.0,1653.69,,Aug
30.0,OnePlus Mobile 30,Mobile,878.88,288.0,495.0,435045.6,0.0,30.0,OnePlus,,,0.0,985.76,,Oct
31.0,Boat Accessories 31,Accessories,581.15,123.0,112.0,65088.8,0.0,30.0,Boat,,,0.0,590.87,,Jul
32.0,Sony Accessories 32,Accessories,755.78,242.0,276.0,208595.28,0.0,30.0,Sony,,,0.0,800.09,,Feb
33.0,Logitech Accessories 33,Accessories,1521.95,167.0,177.0,269385.15,0.0,30.0,Logitech,,,0.0,1420.48,,Mar
34.0,Boat Accessories 34,Accessories,1681.12,21.0,465.0,781720.8,0.0,30.0,Boat,,,0.0,1562.83,,Dec
35.0,Samsung Tablet 35,Tablet,837.37,66.0,254.0,212691.98,0.0,30.0,Samsung,,,0.0,930.86,,Apr
36.0,Samsung Wearable 36,Wearable,709.11,80.0,378.0,268043.58,0.0,30.0,Samsung,,,0.0,665.02,,Aug
37.0,Apple Tablet 37,Tablet,1524.79,187.0,218.0,332404.22,0.0,30.0,Apple,,,0.0,1441.49,,Nov
38.0,Boat Accessories 38,Accessories,1906.26,29.0,44.0,83875.44,0.0,30.0,Boat,,,0.0,2137.51,,Jun
39.0,Samsung Tablet 39,Tablet,1419.85,26.0,453.0,643192.05,0.0,30.0,Samsung,,,0.0,1486.19,,Jun
40.0,Dell Laptop 40,Laptop,1695.49,156.0,493.0,835876.57,0.0,30.0,Dell,,,0.0,1625.62,,Jan
41.0,Logitech Accessories 41,Accessories,1318.5,270.0,385.0,507622.5,0.0,30.0,Logitech,,,0.0,1346.81,,Apr
42.0,Xiaomi Mobile 42,Mobile,1014.21,128.0,172.0,174444.12,0.0,30.0,Xiaomi,,,0.0,926.42,,May
43.0,Noise Wearable 43,Wearable,346.83,89.0,443.0,153645.69,0.0,30.0,Noise,,,0.0,360.36,,Apr
44.0,Apple Wearable 44,Wearable,1132.62,49.0,65.0,73620.3,0.0,30.0,Apple,,,0.0,1082.47,,Oct
45.0,Samsung Tablet 45,Tablet,374.62,128.0,425.0,159213.5,0.0,30.0,Samsung,,,0.0,426.82,,Nov
46.0,Apple Tablet 46,Tablet,1392.16,132.0,498.0,693295.68,0.0,30.0,Apple,,,0.0,1528.26,,Nov
47.0,Samsung Wearable 47,Wearable,1835.47,10.0,203.0,372600.41,0.0,30.0,Samsung,,,0.0,1836.98,,Jun
48.0,HP Laptop 48,Laptop,187.24,6.0,199.0,37260.76,0.0,30.0,HP,,,0.0,178.0,,Feb
49.0,JBL Accessories 49,Accessories,782.05,210.0,65.0,50833.25,0.0,30.0,JBL,,,0.0,837.59,,Jul
50.0,Noise Wearable 50,Wearable,1511.09,282.0,207.0,312795.63,0.0,30.0,Noise,,,0.0,1407.87,,Oct
51.0,Apple Wearable 51,Wearable,1996.38,258.0,67.0,133757.46,0.0,30.0,Apple,,,0.0,2160.62,,Aug
52.0,OnePlus Mobile 52,Mobile,234.01,116.0,107.0,25039.07,0.0,30.0,OnePlus,,,0.0,261.23,,Jun
53.0,Samsung Mobile 53,Mobile,1314.86,162.0,36.0,47334.96,0.0,30.0,Samsung,,,0.0,1377.9,,Nov
54.0,Apple Tablet 54,Tablet,1062.95,287.0,118.0,125428.1,0.0,30.0,Apple,,,0.0,1082.85,,Mar
55.0,Xiaomi Mobile 55,Mobile,1527.39,72.0,224.0,342135.36,0.0,30.0,Xiaomi,,,0.0,1617.05,,Aug
56.0,Lenovo Tablet 56,Tablet,1033.27,96.0,334.0,345112.18,0.0,30.0,Lenovo,,,0.0,1111.93,,Aug
57.0,OnePlus Mobile 57,Mobile,480.52,129.0,238.0,114363.76,0.0,30.0,OnePlus,,,0.0,466.52,,Apr
58.0,Samsung Mobile 58,Mobile,1474.29,214.0,497.0,732722.13,0.0,30.0,Samsung,,,0.0,1663.15,,Dec
59.0,JBL Accessories 59,Accessories,727.83,119.0,34.0,24746.22,0.0,30.0,JBL,,,0.0,676.77,,Sep
60.0,Boat Accessories 60,Accessories,1459.43,218.0,358.0,522475.94,0.0,30.0,Boat,,,0.0,1675.33,,Jun
61.0,JBL Accessories 61,Accessories,1539.64,62.0,482.0,742106.48,0.0,30.0,JBL,,,0.0,1560.96,,Mar
62.0,Apple Wearable 62,Wearable,51.06,249.0,269.0,13735.14,0.0,30.0,Apple,,,0.0,52.51,,Jan
63.0,Boat Accessories 63,Accessories,1278.59,216.0,329.0,420656.11,0.0,30.0,Boat,,,0.0,1224.05,,May
64.0,Dell Laptop 64,Laptop,512.22,93.0,227.0,116273.94,0.0,30.0,Dell,,,0.0,493.91,,May
65.0,HP Laptop 65,Laptop,80.88,56.0,51.0,4124.88,0.0,30.0,HP,,,0.0,75.1,,Jan
66.0,Xiaomi Mobile 66,Mobile,920.38,8.0,354.0,325814.52,0.0,30.0,Xiaomi,,,0.0,856.16,,Jan
67.0,Apple Mobile 67,Mobile,145.44,137.0,410.0,59630.4,0.0,30.0,Apple,,,0.0,144.65,,Aug
68.0,Sony Accessories 68,Accessories,1677.82,80.0,319.0,535224.58,0.0,30.0,Sony,,,0.0,1764.44,,Dec
69.0,JBL Accessories 69,Accessories,1634.11,261.0,498.0,813786.78,0.0,30.0,JBL,,,0.0,1702.62,,Jun
70.0,Samsung Mobile 70,Mobile,604.84,221.0,155.0,93750.2,0.0,30.0,Samsung,,,0.0,667.53,,Apr
71.0,Samsung Wearable 71,Wearable,1173.63,175.0,174.0,204211.62,0.0,30.0,Samsung,,,0.0,1070.11,,Jun
72.0,Apple Mobile 72,Mobile,938.7,51.0,430.0,403641.0,0.0,30.0,Apple,,,0.0,881.55,,Oct
73.0,Samsung Mobile 73,Mobile,1228.33,169.0,431.0,529410.23,0.0,30.0,Samsung,,,0.0,1243.0,,Dec
74.0,Samsung Tablet 74,Tablet,299.9,254.0,429.0,128657.1,0.0,30.0,Samsung,,,0.0,329.61,,Jan
75.0,Apple Laptop 75,Laptop,194.94,252.0,46.0,8967.24,0.0,30.0,Apple,,,0.0,192.94,,Nov
76.0,Apple Mobile 76,Mobile,121.05,103.0,362.0,43820.1,0.0,30.0,Apple,,,0.0,113.76,,Oct
77.0,Xiaomi Mobile 77,Mobile,1878.48,112.0,290.0,544759.2,0.0,30.0,Xiaomi,,,0.0,1832.78,,Oct
78.0,Logitech Accessories 78,Accessories,766.92,257.0,180.0,138045.6,0.0,30.0,Logitech,,,0.0,879.56,,Mar
79.0,Apple Tablet 79,Tablet,1048.14,217.0,162.0,169798.68,0.0,30.0,Apple,,,0.0,1129.88,,Oct
80.0,Apple Tablet 80,Tablet,1126.89,250.0,365.0,411314.85,0.0,30.0,Apple,,,0.0,1226.07,,Mar
81.0,HP Laptop 81,Laptop,1521.49,125.0,186.0,282997.14,0.0,30.0,HP,,,0.0,1493.13,,Feb
82.0,Sony Accessories 82,Accessories,1529.35,84.0,292.0,446570.2,0.0,30.0,Sony,,,0.0,1520.95,,Mar
83.0,Lenovo Tablet 83,Tablet,877.22,294.0,349.0,306149.78,0.0,30.0,Lenovo,,,0.0,932.22,,Jan
84.0,HP Laptop 84,Laptop,1962.56,266.0,445.0,873339.2,0.0,30.0,HP,,,0.0,1796.88,,Dec
85.0,HP Laptop 85,Laptop,1632.79,37.0,245.0,400033.55,0.0,30.0,HP,,,0.0,1750.7,,Oct
86.0,Apple Mobile 86,Mobile,1928.31,63.0,347.0,669123.57,0.0,30.0,Apple,,,0.0,1831.76,,Feb
87.0,Lenovo Laptop 87,Laptop,1606.59,200.0,16.0,25705.44,0.0,30.0,Lenovo,,,0.0,1619.5,,Aug
88.0,Logitech Accessories 88,Accessories,1569.8,87.0,460.0,722108.0,0.0,30.0,Logitech,,,0.0,1659.46,,Feb
89.0,Lenovo Laptop 89,Laptop,1442.24,175.0,157.0,226431.68,0.0,30.0,Lenovo,,,0.0,1334.82,,May
90.0,OnePlus Mobile 90,Mobile,1361.31,97.0,95.0,129324.45,0.0,30.0,OnePlus,,,0.0,1250.15,,Jul
91.0,Boat Accessories 91,Accessories,1707.44,219.0,119.0,203185.36,0.0,30.0,Boat,,,0.0,1825.88,,Feb
92.0,Sony Accessories 92,Accessories,188.41,245.0,50.0,9420.5,0.0,30.0,Sony,,,0.0,196.41,,Jul
93.0,Apple Laptop 93,Laptop,1609.14,207.0,371.0,596990.94,0.0,30.0,Apple,,,0.0,1640.9,,May
94.0,Lenovo Tablet 94,Tablet,1936.11,209.0,236.0,456921.96,0.0,30.0,Lenovo,,,0.0,2161.51,,Jul
95.0,Samsung Tablet 95,Tablet,644.58,275.0,290.0,186928.2,0.0,30.0,Samsung,,,0.0,685.56,,Aug
96.0,Sony Accessories 96,Accessories,1701.35,47.0,161.0,273917.35,0.0,30.0,Sony,,,0.0,1934.19,,Jan
97.0,Samsung Wearable 97,Wearable,1854.29,88.0,39.0,72317.31,0.0,30.0,Samsung,,,0.0,1776.55,,Jun
98.0,Samsung Wearable 98,Wearable,66.53,147.0,361.0,24017.33,0.0,30.0,Samsung,,,0.0,73.74,,Aug
99.0,Samsung Tablet 99,Tablet,1729.8,188.0,457.0,790518.6,0.0,30.0,Samsung,,,0.0,1774.48,,Oct
100.0,Dell Laptop 100,Laptop,606.42,246.0,231.0,140083.02,0.0,30.0,Dell,,,0.0,596.59,,Apr
101.0,Xiaomi Mobile 101,Mobile,587.05,154.0,119.0,69858.95,0.0,30.0,Xiaomi,,,0.0,668.93,,Apr
102.0,Sony Accessories 102,Accessories,920.94,203.0,484.0,445734.96,0.0,30.0,Sony,,,0.0,913.03,,Feb
103.0,OnePlus Mobile 103,Mobile,446.48,94.0,177.0,79026.96,0.0,30.0,OnePlus,,,0.0,455.45,,Dec
104.0,Lenovo Laptop 104,Laptop,1119.0,135.0,39.0,43641.0,0.0,30.0,Lenovo,,,0.0,1276.98,,Jun
105.0,Boat Accessories 105,Accessories,695.36,253.0,174.0,120992.64,0.0,30.0,Boat,,,0.0,683.35,,Mar
106.0,Sony Accessories 106,Accessories,1875.19,119.0,50.0,93759.5,0.0,30.0,Sony,,,0.0,1792.87,,Feb
107.0,Boat Accessories 107,Accessories,1695.87,238.0,40.0,67834.8,0.0,30.0,Boat,,,0.0,1821.16,,Nov
108.0,Fitbit Wearable 108,Wearable,1489.69,239.0,473.0,704623.37,0.0,30.0,Fitbit,,,0.0,1445.95,,Nov
109.0,Apple Tablet 109,Tablet,590.14,298.0,451.0,266153.14,0.0,30.0,Apple,,,0.0,662.66,,Nov
110.0,Apple Tablet 110,Tablet,796.73,70.0,258.0,205556.34,0.0,30.0,Apple,,,0.0,752.52,,Sep
111.0,Samsung Wearable 111,Wearable,1848.76,87.0,23.0,42521.48,0.0,30.0,Samsung,,,0.0,2048.76,,Nov
112.0,Lenovo Tablet 112,Tablet,1563.07,142.0,353.0,551763.71,0.0,30.0,Lenovo,,,0.0,1689.6,,May
113.0,Apple Wearable 113,Wearable,729.86,201.0,471.0,343764.06,0.0,30.0,Apple,,,0.0,749.85,,Jan
114.0,Apple Mobile 114,Mobile,1562.52,105.0,415.0,648445.8,0.0,30.0,Apple,,,0.0,1551.24,,Jun
115.0,Logitech Accessories 115,Accessories,1802.89,215.0,490.0,883416.1,0.0,30.0,Logitech,,,0.0,1843.46,,Oct
116.0,Apple Laptop 116,Laptop,696.45,220.0,403.0,280669.35,0.0,30.0,Apple,,,0.0,680.14,,Apr
117.0,Apple Wearable 117,Wearable,1346.97,161.0,221.0,297680.37,0.0,30.0,Apple,,,0.0,1512.36,,May
118.0,Logitech Accessories 118,Accessories,922.44,196.0,33.0,30440.52,0.0,30.0,Logitech,,,0.0,894.87,,Jul
119.0,Samsung Mobile 119,Mobile,1895.08,40.0,476.0,902058.08,0.0,30.0,Samsung,,,0.0,1870.28,,Oct
120.0,Apple Laptop 120,Laptop,619.72,86.0,46.0,28507.12,0.0,30.0,Apple,,,0.0,686.37,,May
121.0,Apple Mobile 121,Mobile,1670.67,245.0,225.0,375900.75,0.0,30.0,Apple,,,0.0,1904.04,,Nov
122.0,Samsung Wearable 122,Wearable,139.74,156.0,306.0,42760.44,0.0,30.0,Samsung,,,0.0,138.37,,Dec
123.0,Apple Mobile 123,Mobile,1609.48,174.0,453.0,729094.44,0.0,30.0,Apple,,,0.0,1532.18,,Apr
124.0,Lenovo Tablet 124,Tablet,788.43,210.0,467.0,368196.81,0.0,30.0,Lenovo,,,0.0,867.2,,Sep
125.0,Lenovo Tablet 125,Tablet,1109.95,92.0,366.0,406241.7,0.0,30.0,Lenovo,,,0.0,1059.35,,Dec
126.0,Logitech Accessories 126,Accessories,123.69,182.0,10.0,1236.9,0.0,30.0,Logitech,,,0.0,116.66,,Dec
127.0,Fitbit Wearable 127,Wearable,935.21,148.0,224.0,209487.04,0.0,30.0,Fitbit,,,0.0,1072.42,,Mar
128.0,OnePlus Mobile 128,Mobile,1904.62,286.0,182.0,346640.84,0.0,30.0,OnePlus,,,0.0,2002.6,,Jul
129.0,OnePlus Mobile 129,Mobile,1354.56,45.0,420.0,568915.2,0.0,30.0,OnePlus,,,0.0,1360.86,,Mar
130.0,Sony Accessories 130,Accessories,419.44,288.0,64.0,26844.16,0.0,30.0,Sony,,,0.0,478.96,,Sep
131.0,Lenovo Laptop 131,Laptop,1720.04,225.0,454.0,780898.16,0.0,30.0,Lenovo,,,0.0,1784.16,,Aug
132.0,Apple Tablet 132,Tablet,769.4,231.0,393.0,302374.2,0.0,30.0,Apple,,,0.0,784.63,,Oct
133.0,Samsung Wearable 133,Wearable,1609.65,94.0,207.0,333197.55,0.0,30.0,Samsung,,,0.0,1807.43,,Oct
134.0,Apple Laptop 134,Laptop,664.2,94.0,13.0,8634.6,0.0,30.0,Apple,,,0.0,624.91,,Aug
135.0,Boat Accessories 135,Accessories,94.92,168.0,115.0,10915.8,0.0,30.0,Boat,,,0.0,106.06,,Apr
136.0,Apple Laptop 136,Laptop,179.95,262.0,28.0,5038.6,0.0,30.0,Apple,,,0.0,195.14,,Jan
137.0,Apple Wearable 137,Wearable,278.07,133.0,91.0,25304.37,0.0,30.0,Apple,,,0.0,252.38,,Aug
138.0,Dell Laptop 138,Laptop,1192.79,108.0,115.0,137170.85,0.0,30.0,Dell,,,0.0,1336.72,,Jul
139.0,OnePlus Mobile 139,Mobile,641.9,27.0,126.0,80879.4,0.0,30.0,OnePlus,,,0.0,646.38,,Nov
140.0,Xiaomi Mobile 140,Mobile,1611.17,142.0,452.0,728248.84,0.0,30.0,Xiaomi,,,0.0,1846.51,,Feb
141.0,Apple Tablet 141,Tablet,1960.62,261.0,417.0,817578.54,0.0,30.0,Apple,,,0.0,1977.16,,May
142.0,Lenovo Laptop 142,Laptop,1201.67,41.0,299.0,359299.33,0.0,30.0,Lenovo,,,0.0,1217.63,,Nov
143.0,Samsung Tablet 143,Tablet,730.67,69.0,200.0,146134.0,0.0,30.0,Samsung,,,0.0,775.52,,Jun
144.0,Lenovo Laptop 144,Laptop,636.6,169.0,479.0,304931.4,0.0,30.0,Lenovo,,,0.0,661.6,,Jul
145.0,Samsung Tablet 145,Tablet,903.01,201.0,341.0,307926.41,0.0,30.0,Samsung,,,0.0,958.87,,May
146.0,Apple Mobile 146,Mobile,1858.24,293.0,25.0,46456.0,0.0,30.0,Apple,,,0.0,1693.86,,Aug
147.0,Samsung Wearable 147,Wearable,1167.72,191.0,205.0,239382.6,0.0,30.0,Samsung,,,0.0,1158.11,,Oct
148.0,Lenovo Tablet 148,Tablet,1533.92,261.0,326.0,500057.92,0.0,30.0,Lenovo,,,0.0,1570.4,,Oct
149.0,Lenovo Laptop 149,Laptop,1069.09,250.0,229.0,244821.61,0.0,30.0,Lenovo,,,0.0,1002.55,,Oct
150.0,JBL Accessories 150,Accessories,1298.38,20.0,302.0,392110.76,0.0,30.0,JBL,,,0.0,1198.53,,Nov
151.0,Apple Mobile 151,Mobile,1657.74,10.0,210.0,348125.4,0.0,30.0,Apple,,,0.0,1798.85,,Jan
152.0,Apple Tablet 152,Tablet,1717.93,200.0,357.0,613301.01,0.0,30.0,Apple,,,0.0,1931.24,,Jul
153.0,Sony Accessories 153,Accessories,937.26,278.0,337.0,315856.62,0.0,30.0,Sony,,,0.0,974.26,,Aug
154.0,Dell Laptop 154,Laptop,1010.3,117.0,121.0,122246.3,0.0,30.0,Dell,,,0.0,1020.6,,Jun
155.0,Samsung Mobile 155,Mobile,387.03,169.0,462.0,178807.86,0.0,30.0,Samsung,,,0.0,383.15,,May
156.0,Sony Accessories 156,Accessories,1169.69,109.0,480.0,561451.2,0.0,30.0,Sony,,,0.0,1082.53,,Jan
157.0,JBL Accessories 157,Accessories,1713.92,103.0,376.0,644433.92,0.0,30.0,JBL,,,0.0,1792.69,,Jul
158.0,Apple Tablet 158,Tablet,291.47,94.0,51.0,14864.97,0.0,30.0,Apple,,,0.0,305.19,,Nov
159.0,Lenovo Tablet 159,Tablet,479.93,90.0,371.0,178054.03,0.0,30.0,Lenovo,,,0.0,504.23,,Dec
160.0,HP Laptop 160,Laptop,180.95,264.0,159.0,28771.05,0.0,30.0,HP,,,0.0,200.42,,Jan
161.0,Sony Accessories 161,Accessories,1709.78,104.0,272.0,465060.16,0.0,30.0,Sony,,,0.0,1724.48,,May
162.0,OnePlus Mobile 162,Mobile,1950.03,244.0,32.0,62400.96,0.0,30.0,OnePlus,,,0.0,1841.57,,Mar
163.0,Apple Laptop 163,Laptop,539.34,10.0,74.0,39911.16,0.0,30.0,Apple,,,0.0,504.93,,Feb
164.0,Apple Laptop 164,Laptop,1441.42,182.0,42.0,60539.64,0.0,30.0,Apple,,,0.0,1502.42,,Mar
165.0,Lenovo Laptop 165,Laptop,1825.08,40.0,414.0,755583.12,0.0,30.0,Lenovo,,,0.0,2027.44,,Jun
166.0,JBL Accessories 166,Accessories,762.06,237.0,442.0,336830.52,0.0,30.0,JBL,,,0.0,731.31,,Nov
167.0,HP Laptop 167,Laptop,889.08,56.0,256.0,227604.48,0.0,30.0,HP,,,0.0,897.46,,Dec
168.0,Apple Mobile 168,Mobile,1484.43,52.0,39.0,57892.77,0.0,30.0,Apple,,,0.0,1536.61,,Mar
169.0,OnePlus Mobile 169,Mobile,803.88,250.0,434.0,348883.92,0.0,30.0,OnePlus,,,0.0,891.17,,Apr
170.0,Noise Wearable 170,Wearable,1506.3,14.0,434.0,653734.2,0.0,30.0,Noise,,,0.0,1491.87,,Oct
171.0,Samsung Tablet 171,Tablet,1935.34,28.0,142.0,274818.28,0.0,30.0,Samsung,,,0.0,1774.03,,Nov
172.0,Apple Tablet 172,Tablet,1133.37,289.0,220.0,249341.4,0.0,30.0,Apple,,,0.0,1163.88,,Aug
173.0,Samsung Wearable 173,Wearable,352.53,31.0,210.0,74031.3,0.0,30.0,Samsung,,,0.0,387.41,,Sep
174.0,Samsung Tablet 174,Tablet,164.09,231.0,422.0,69245.98,0.0,30.0,Samsung,,,0.0,188.53,,Jun
175.0,Xiaomi Mobile 175,Mobile,586.18,157.0,454.0,266125.72,0.0,30.0,Xiaomi,,,0.0,644.02,,Nov
176.0,OnePlus Mobile 176,Mobile,121.62,28.0,409.0,49742.58,0.0,30.0,OnePlus,,,0.0,119.82,,Apr
177.0,Logitech Accessories 177,Accessories,1880.41,26.0,332.0,624296.12,0.0,30.0,Logitech,,,0.0,2053.22,,Jul
178.0,HP Laptop 178,Laptop,402.21,250.0,419.0,168525.99,0.0,30.0,HP,,,0.0,429.94,,Feb
179.0,Apple Tablet 179,Tablet,1742.59,73.0,329.0,573312.11,0.0,30.0,Apple,,,0.0,1696.88,,Aug
180.0,Lenovo Laptop 180,Laptop,1508.29,256.0,281.0,423829.49,0.0,30.0,Lenovo,,,0.0,1564.04,,Dec
181.0,Sony Accessories 181,Accessories,565.79,104.0,23.0,13013.17,0.0,30.0,Sony,,,0.0,638.55,,Nov
182.0,Logitech Accessories 182,Accessories,825.12,83.0,432.0,356451.84,0.0,30.0,Logitech,,,0.0,811.37,,Jan
183.0,JBL Accessories 183,Accessories,134.72,12.0,346.0,46613.12,0.0,30.0,JBL,,,0.0,150.47,,Apr
184.0,Sony Accessories 184,Accessories,957.4,75.0,433.0,414554.2,0.0,30.0,Sony,,,0.0,1081.03,,May
185.0,HP Laptop 185,Laptop,752.16,186.0,483.0,363293.28,0.0,30.0,HP,,,0.0,795.83,,Sep
186.0,Logitech Accessories 186,Accessories,1059.14,239.0,151.0,159930.14,0.0,30.0,Logitech,,,0.0,1020.55,,Feb
187.0,Apple Tablet 187,Tablet,1816.17,226.0,325.0,590255.25,0.0,30.0,Apple,,,0.0,1822.3,,Jun
188.0,Noise Wearable 188,Wearable,1150.21,214.0,287.0,330110.27,0.0,30.0,Noise,,,0.0,1252.12,,Oct
189.0,Lenovo Tablet 189,Tablet,1276.67,221.0,212.0,270654.04,0.0,30.0,Lenovo,,,0.0,1214.45,,Feb
190.0,OnePlus Mobile 190,Mobile,888.47,40.0,37.0,32873.39,0.0,30.0,OnePlus,,,0.0,1001.11,,Jun
191.0,Apple Mobile 191,Mobile,1606.43,230.0,22.0,35341.46,0.0,30.0,Apple,,,0.0,1800.44,,Sep
192.0,JBL Accessories 192,Accessories,1018.47,141.0,10.0,10184.7,0.0,30.0,JBL,,,0.0,1075.89,,May
193.0,Boat Accessories 193,Accessories,629.1,223.0,216.0,135885.6,0.0,30.0,Boat,,,0.0,722.23,,Jan
194.0,JBL Accessories 194,Accessories,571.07,78.0,282.0,161041.74,0.0,30.0,JBL,,,0.0,605.7,,Nov
195.0,Lenovo Tablet 195,Tablet,1909.77,85.0,259.0,494630.43,0.0,30.0,Lenovo,,,0.0,1761.39,,Jun
196.0,Samsung Wearable 196,Wearable,1595.25,58.0,344.0,548766.0,0.0,30.0,Samsung,,,0.0,1773.58,,Feb
197.0,Samsung Wearable 197,Wearable,672.71,292.0,69.0,46416.99,0.0,30.0,Samsung,,,0.0,636.03,,Nov
198.0,Dell Laptop 198,Laptop,1442.14,27.0,288.0,415336.32,0.0,30.0,Dell,,,0.0,1617.93,,May
199.0,Lenovo Laptop 199,Laptop,1388.32,53.0,284.0,394282.88,0.0,30.0,Lenovo,,,0.0,1397.5,,Mar
200.0,Fitbit Wearable 200,Wearable,1757.58,51.0,413.0,725880.54,0.0,30.0,Fitbit,,,0.0,1777.99,,Aug
201.0,Apple Laptop 201,Laptop,1657.32,201.0,100.0,165732.0,0.0,30.0,Apple,,,0.0,1587.88,,May
202.0,Samsung Mobile 202,Mobile,1795.42,120.0,349.0,626601.58,0.0,30.0,Samsung,,,0.0,1666.88,,Dec
203.0,Apple Laptop 203,Laptop,929.95,32.0,454.0,422197.3,0.0,30.0,Apple,,,0.0,890.91,,May
204.0,Apple Mobile 204,Mobile,1084.74,232.0,116.0,125829.84,0.0,30.0,Apple,,,0.0,1149.01,,Jul
205.0,Apple Mobile 205,Mobile,317.8,204.0,434.0,137925.2,0.0,30.0,Apple,,,0.0,333.8,,Feb
206.0,Samsung Tablet 206,Tablet,1357.08,137.0,192.0,260559.36,0.0,30.0,Samsung,,,0.0,1537.3,,Jul
207.0,Sony Accessories 207,Accessories,1416.07,127.0,466.0,659888.62,0.0,30.0,Sony,,,0.0,1391.4,,Dec
208.0,Noise Wearable 208,Wearable,1631.07,64.0,194.0,316427.58,0.0,30.0,Noise,,,0.0,1640.5,,Jul
209.0,Noise Wearable 209,Wearable,216.2,189.0,121.0,26160.2,0.0,30.0,Noise,,,0.0,239.9,,Feb
210.0,Apple Tablet 210,Tablet,1640.85,68.0,280.0,459438.0,0.0,30.0,Apple,,,0.0,1605.55,,Jan
211.0,Dell Laptop 211,Laptop,1343.61,119.0,388.0,521320.68,0.0,30.0,Dell,,,0.0,1299.98,,Sep
212.0,Lenovo Tablet 212,Tablet,1082.76,253.0,384.0,415779.84,0.0,30.0,Lenovo,,,0.0,1152.71,,Sep
